Id,Sentiment,Tweet
1240862157266272257,0.025000000000000000,
1240862157924859904,-0.16666666666666700,
1240862157992079360,-0.3333333333333330,
1240862158130253825,0.2,
1240862158466023430,0.3666666666666670,
1240862158646210560,-0.3125,
1240862158847705089,0.5,
1240862158721675266,0,
1240862158822477824,0,
1240862158956695552,0.625,
1240862159078187008,-0.1625,
1240862159145447424,0,
1240862159212433408,-0.5,
1240862159506231296,0,
1240862159573258240,0,
1240862159791325189,0.4,
1240862159933857793,0,
1240862160550416385,0.3111111111111110,
1240862161137737731,0,
1240862160944652288,0.2,
1240862161313779713,-0.1,
1240862161653694465,0,
1240862161821413378,0.2,
1240862161888514049,0,
1240862161896738816,0.7,
1240862161997631488,0,
1240862162081349632,0.15000000000000000,
1240862162161147904,0,
1240862162513518592,0,
1240862162584813569,0,
1240862162949533696,0,
1240862163083743232,-0.1625,
1240862163276828674,0.5,
1240862163176050688,0,
1240862163469656071,-0.3333333333333330,
1240862163511570432,0,
1240862163541123074,-0.3333333333333330,
1240862163964575749,0.22727272727272700,
1240862164182679553,0.32,
1240862164354617344,0,
1240862165105401862,0.2857142857142860,
1240862165260627968,-0.10925925925925900,
1240862165827039232,-0.4,
1240862165738930176,-0.3,
1240862165973819392,-0.4,
1240862166040875009,0.5,
1240862166359707651,0,
1240862166623739907,-0.1625,
1240862166644740096,-0.35285714285714300,
1240862167148175361,-1,
1240862167345164289,-0.2159090909090910,
1240862167542292480,0.5,
1240862167588646913,0,
1240862167995305984,0,
1240862168008056832,-0.6,
1240862168234500097,0,
1240862168326656001,0.2,
1240862168372793345,-1,
1240862168632836096,0,
1240862168624410624,0,
1240862169052450816,-0.625,
1240862169274544128,0,
1240862169576566785,-0.30000000000000000,
1240862169668947969,0,
1240862169979334657,0,
1240862169748684801,0,
1240862170306367491,0,
1240862170377666562,0,
1240862171422220288,0,
1240862171946291205,-0.25,
1240862172231749633,-0.1625,
1240862172206501889,-0.1625,
1240862172206563329,0,
1240862172290232321,0.375,
1240862172655366144,0.2,
1240862173070532608,-0.7000000000000000,
1240862172852428801,0,
1240862173217337344,0.016666666666666700,
1240862173238300672,0.13636363636363600,
1240862173229965314,0.016666666666666700,
1240862173976395777,0,
1240862174291116033,-0.1,
1240862174412713984,0,
1240862174370619393,0.5,
1240862174236442625,0.5,
1240862174572150784,0,
1240862172907012102,0.4,
1240862174936875009,0.8,
1240862175050129409,-0.1625,
1240862175222067200,0.02500000000000000,
1240862175524257792,-0.10000000000000000,
1240862175230492678,0,
1240862175721402369,0.25,
1240862175859822594,0,
1240862175922663424,-0.1625,
1240862175888994305,0,
1240862176014827521,0.5,
1240862176287559682,-0.1625,
1240862176543420418,0,
1240862177298391040,0.3666666666666670,
1240862177856114694,0.7,
1240862177910763521,0,
1240862177868894209,0.425,
1240862178045026304,0.016666666666666700,
1240862178317447168,-0.1625,
1240862179651252224,-0.35285714285714300,
1240862180095823872,-0.5,
1240862180511117318,-0.35285714285714300,
1240862180834037761,0,
1240862180834230272,1,
1240862181035573253,-0.5,
1240862181262065664,0,
1240862181228515328,0.5,
1240862180771115009,0,
1240862181358546945,0.3333333333333330,
1240862181534679041,0,
1240862181731659776,0,
1240862181798768641,0,
1240862181865873408,0,
1240862182390108160,0,
1240862182541148162,0,
1240862182620852224,0,
1240862182855700480,0.2,
1240862183057248261,-0.1625,
1240862183145328641,0.75,
1240862183287709696,0,
1240862183237365760,0.5,
1240862183476658176,0,
1240862183602388992,0.2,
1240862183724105731,0.3666666666666670,
1240862183787048960,0.5,
1240862184139358212,-0.1904761904761910,
1240862184214855680,-0.1,
1240862184386822144,-0.40000000000000000,
1240862184307130368,-0.35,
1240862185233846272,0.4875,
1240862185531813888,-0.1625,
1240862185565245442,0.22727272727272700,
1240862185632534528,0.0125,
1240862185607159808,0.3666666666666670,
1240862185942810625,0.05,
1240862186123206656,0.8,
1240862186567651328,0,
1240862186471337989,0,
1240862186802761729,-0.5,
1240862187024986115,0.3666666666666670,
1240862187356401666,0.14583333333333300,
1240862187478044673,0,
1240862187976929281,0.3125,
1240862188144693251,-0.15555555555555600,
1240862188278910982,-0.025,
1240862188623052805,-0.1625,
1240862188572569603,0,
1240862189138788354,0.35,
1240862189063262208,-0.05,
1240862189214302209,-0.10000000000000000,
1240862189231185920,0.5,
1240862189138759681,0,
1240862189302329344,0.2,
1240862189411540993,0,
