Id,Sentiment
1265501038431404032,0
1265501039039516673,-0.13333333333333300
1265501039324729345,-1
1265501039601618950,0.375
1265501039563870208,0
1265501040142622720,0.5
1265501040272723969,0.06666666666666670
1265501040281096193,-0.125
1265501040406863875,0.41818181818181800
1265501040360730624,0.05
1265501040436285448,0.375
1265501040557920258,0
1265501040671145987,0.13333333333333300
1265501040696320005,0
1265501040868294657,0.2
1265501040910176257,0.13636363636363600
1265501040922763265,0
1265501041082208258,0.5
1265501041392521218,-0.2
1265501041539403777,0.25
1265501041539395591,0
1265501041782599694,0.7
1265501041988177920,-0.025000000000000000
1265501042055184384,0.15000000000000000
1265501042042691586,0.05
1265501042566889472,0.1
1265501042768216066,-0.08333333333333330
1265501043212914694,0.05
1265501043523301383,0
1265501043766550528,0.41818181818181800
1265501043800117250,0.1
1265501043913379841,0
1265501043925843970,1
1265501044055867396,0.25
1265501044123074562,0
1265501044064354307,0
1265501044462714881,0.6
1265501044563476480,0
1265501044672528385,0
1265501044668338180,0.23484848484848500
1265501045154873345,0.8
1265501045167456265,0.6
1265501045402329088,0.4
1265501045310054400,0
1265501045591101442,0
1265501045574303744,0
1265501045708423168,0.1
1265501045754671104,0.45
1265501046572531713,-0.16666666666666700
1265501046606041093,0.35
1265501046652243969,0.3333333333333330
1265501047302295552,0
1265501046979395584,-0.6
1265501047440773128,0.35
1265501047579181056,0
1265501047646281728,0
1265501047763750912,-0.1
1265501047860199425,0
1265501047923105792,-0.13333333333333300
1265501048023781376,0.25
1265501048053129217,0.5
1265501048296390660,0
1265501048308936705,-0.034126984126984100
1265501048405401600,0.1375
1265501048086634496,-0.475
1265501048497754116,0
1265501049395335168,-0.2277777777777780
1265501049860902912,-0.4375
1265501050045452297,0.23484848484848500
1265501050074804225,0
1265501050074812416,-0.2
1265501050196373505,0
1265501050380922885,0
1265501050775240718,0.13333333333333300
1265501050842296330,-0.125
1265501050863267848,0.4666666666666670
1265501051005939730,0.023905723905723900
1265501051089797123,0
1265501051165253634,0
1265501051165323266,0
1265501051429490688,0.06666666666666670
1265501051341418502,0.01666666666666670
1265501051551191043,0
1265501051697991682,0.2
1265501051819569155,0.8
1265501052427796482,0
1265501052570349572,0.7
1265501052620677121,0
1265501052658487297,0.2
1265501052561952770,0
1265501052675280897,0.16363636363636400
1265501052834590720,0
1265501052826247171,0.7
1265501052977233920,0
1265501053065334788,0.6
1265501053472169984,0
1265501053556011009,0
1265501053572833281,0.03333333333333330
1265501053568638977,-0.0625
1265501053795151873,0.125
1265501053862187011,0
1265501054331957248,0
1265501054713696257,0.0625
1265501054357180425,-0.07222222222222220
1265501054839525376,-0.033333333333333300
1265501055116349445,0
1265501055393107968,0.25
1265501055623757825,0.06666666666666670
1265501055686754304,0
1265501055934181376,0
1265501056068456450,0.7
1265501056869507073,0
1265501056961781761,0.035357142857142900
1265501057729298432,0.1
1265501057901363200,0.35
1265501058077528064,0
1265501058178199554,-0.15000000000000000
1265501058450808833,0
1265501058392043521,0.125
1265501058723348482,0.06666666666666670
1265501058685710338,0.05
1265501058815725570,-0.3333333333333330
1265501058928906243,0
1265501059012792321,0
1265501059059003392,0.09545454545454550
1265501059038019587,0.5
1265501059142778880,0
1265501059537133568,0
1265501059654524928,0.5
1265501059730092037,-0.30000000000000000
1265501059436421123,0.26666666666666700
1265501059952398336,0
1265501060313092099,0
1265501060476608514,0.4000000000000000
1265501060334051330,-0.4325000000000000
1265501061105803264,-0.15454545454545500
1265501061407801349,0.7
1265501061487439875,-0.15555555555555600
1265501061634306050,-0.0625
1265501061814652928,0.325
1265501061944676353,0.05000000000000000
1265501061927833601,-0.625
1265501062104076288,0
1265501062242480134,0.5
1265501061294559235,-0.05416666666666670
1265501062305382400,0.7
1265501062376685578,0
1265501062569570305,0
1265501062770954242,0.3125
1265501062837960704,-0.025
1265501063093813251,0
1265501063349665798,-0.13842592592592600
1265501063337172999,0
1265501063525867530,-0.025000000000000000
1265501063823704065,-0.11666666666666700
1265501063735652353,0.025000000000000000
1265501063983087620,0
1265501063991492608,0
1265501064067010564,0
1265501064234782732,0.1875
1265501064436072448,-0.02245370370370370
1265501064624771080,0.16666666666666700
1265501064654176256,-0.4
1265501064889077760,0
1265501064935153664,0.3
1265501065056837633,0
1265501063802687488,0.022222222222222200
1265501065325293569,0.10000000000000000
1265501065358848002,0.1
1265501065581072384,0.6
1265501065778212869,0
1265501065677602818,0
1265501065853702144,-0.25
1265501065971208193,0.5
1265501066151505921,0
1265501066063499272,-0.2
1265501066298343424,0.05
1265501066520559617,0
1265501066797502466,0.25
1265501066747097088,-0.475
1265501066826846210,-0.275
1265501067300790274,-0.75
1265501067586031623,0.11363636363636400
1265501068059914248,-0.033333333333333300
1265501068131217409,0
1265501068173217793,-0.15277777777777800
1265501068504506368,0
1265501068538064897,0.35000000000000000
1265501068550692865,0
1265501068584275969,0
1265501068781391872,0
1265501068756160521,-0.25
1265501069066612737,0.11111111111111100
1265501068961746944,0
1265501069653803008,0
1265501069708341249,0.08333333333333330
1265501069737635840,0
1265501069922177025,0
1265501069829955586,0
1265501069989294087,0
1265501070299746305,0.45
1265501070190620672,0.8
1265501070333300739,0.3333333333333330
1265501070601728000,-0.012500000000000000
1265501070698168320,0
1265501070735945728,0.06666666666666670
1265501070970761218,-0.3055555555555560
1265501070891134978,0
1265501070383611905,0.18888888888888900
1265501071084064772,0
1265501071109226496,0
1265501071264358400,-0.4
1265501071239151620,0.225
1265501071423791104,0
1265501071423799296,-0.08333333333333330
1265501071746781185,0.2916666666666670
1265501071545425925,0.03333333333333330
1265501072287768585,0.06818181818181820
1265501072384294913,0
1265501073013342209,0
1265501073135022082,-0.1125
1265501073084743685,-0.09375
1265501073365700620,0
1265501073466327040,0.8
1265501073986519044,0
1265501073986539521,0.05
1265501074217226241,0
1265501074116554752,0
1265501074309480448,0
1265501074342977536,0
1265501074313666563,0
1265501074569519105,0
1265501074590490632,0.5
1265501074791829504,0.25
1265501074905092097,0.25
1265501074963775489,-0.65
1265501075433545730,0.16666666666666700
1265501075584491530,0.05
1265501075571908613,0
1265501075685113857,0.5
1265501075903254531,0
1265501076263968769,0
1265501076289196043,0.2
1265501076486336514,0
1265501076612165633,0
1265501077010612225,0.1787878787878790
1265501076939300865,0
1265501077216145408,0
1265501077509672962,0
1265501077467795457,0.05143939393939390
1265501077451005959,0
1265501077929148417,0.0715909090909091
1265501078042402819,0.09166666666666670
1265501078457593856,0.5
1265501078545747969,-0.0625
1265501078373699589,0.17045454545454500
1265501078776397830,0
1265501078818340868,0
1265501079086694402,0.06818181818181820
1265501079057444864,-0.0062500000000000100
1265501079095083014,0.7
1265501078956716032,0
1265501079200043013,-0.125
1265501078843527174,-0.18888888888888900
1265501079279632386,0.05
1265501079208374275,-0.20000000000000000
1265501079447506944,0
1265501079367757826,0.012500000000000000
1265501079468457991,0
1265501079413932034,0.3666666666666670
1265501079543963649,-0.1
1265501079472652290,0.4621212121212120
1265501079963348997,-0.18333333333333300
1265501080097619968,0.25
1265501080282181632,0
1265501080491786240,0.22727272727272700
1265501080462462976,0
1265501080500285441,0.08
1265501080231739393,0
1265501080437297153,0.13636363636363600
1265501080512794628,0
1265501080697389057,0
1265501080613466117,0.8
1265501080579977220,0
1265501081108447239,0.05000000000000000
1265501081318174721,0.0909090909090909
1265501081301327873,0.18253968253968300
1265501081339072513,0.22727272727272700
1265501081393561600,0
1265501081481760774,0.034848484848484800
1265501081792139269,0.5
1265501081779437568,-0.0625
1265501081817288706,0.3
1265501082081509383,0.1
1265501082073137153,0
1265501081989193731,0
1265501082773524483,0.0037878787878787800
1265501083234971648,0
1265501083432112131,0.5
1265501083494948864,0
1265501083591417857,0
1265501084031815683,0.01500000000000000
1265501084006612992,0
1265501084136681477,0.35
1265501084346433538,-0.2
1265501084434530304,0
1265501084484866053,0.45
1265501084514226178,0.05
1265501084963012611,0.25
1265501085080391685,0.10795454545454500
1265501085072011264,0
1265501084862291971,0
1265501085457879040,0.75
1265501085487292422,0
1265501085629849601,-0.2
1265501085701148674,-0.125
1265501085680242689,0.25
1265501085973786625,0
1265501085290106882,-0.017222222222222200
1265501086359707651,0.06818181818181820
1265501086363852802,0
1265501086447788034,0
1265501086628171776,-0.3
1265501086774935555,0
1265501086858858497,0
1265501084115705859,0
1265501087219486722,-0.5
1265501087236268041,-0.05555555555555560
1265501087559290884,1
1265501087584444421,0
1265501087894831105,0.6
1265501087982813188,0.475
1265501088377180160,-0.125
1265501087882240009,0.22727272727272700
1265501088570118150,0
1265501088888901632,0.1
1265501088767188992,-0.5
1265501088876244992,-0.05000000000000000
1265501089371246592,0
1265501089513824256,-0.5
1265501089681506312,0
1265501089757102081,0
1265501089819955200,0
1265501089970958340,-0.4375000000000000
1265501090092593152,-0.033333333333333300
1265501090604253185,-0.5
1265501090700820481,-0.115625
1265501090780512257,0.2
1265501090814005249,0
1265501090927333377,0.5
1265501090906279936,0
1265501090826641409,0
1265501091178962945,0
1265501091334107137,0
1265501091174719498,0.25
1265501091539673090,0.7
1265501091749335040,0.2681818181818180
1265501092076572672,-0.6500000000000000
1265501092395220994,0.8
1265501092789522433,0.22500000000000000
1265501093095706625,0.6
1265501092898656256,0
1265501093292802048,0
1265501093368340480,0.07784090909090910
1265501093770997766,0.41818181818181800
1265501093842345984,0.6
1265501094651858950,0.5
1265501094769307650,0.2
1265501095029243905,0
1265501095176089600,0
1265501095360630784,0.25
1265501095603900416,0.8
1265501095662682114,0
1265501095633326081,0
1265501095666896899,0.5
1265501095884926978,-0.3055555555555560
1265501096191164417,0
1265501096463736832,0.7
1265501096778371074,0
