Id,Sentiment,Tweet
1251368489463345152,1,
1251368489803112448,0,
1251368494727340032,0,
1251368496199618560,0,
1251368497365409793,0,
1251368498325893122,0,
1251368498594410496,0,
1251368498808475650,0,
1251368501010264064,0,
1251368501366845440,0.22727272727272700,
1251368503082287106,0.2,
1251368503371796480,-0.375,
1251368503589863428,0.07500000000000000,
1251368504491511810,0,
1251368504743215104,0,
1251368506458877960,0,
1251368508354490368,-0.25,
1251368508983820289,0.5,
1251368509378121728,-0.5,
1251368510225342464,0.6,
1251368510527176704,-0.05000000000000000,
1251368511424823297,-0.13333333333333300,
1251368511739359234,0,
1251368512762728450,0.06818181818181820,
1251368512859238400,0,
1251368514289459200,0,
1251368515069710336,0,
1251368515736449024,0,
1251368516218912771,0,
1251368518462795777,0.5,
1251368518848638976,0.032467532467532500,
1251368519159230464,0,
1251368519561691136,0,
1251368519758942209,-0.4,
1251368519905628160,0.5,
1251368520266313728,0.029761904761904800,
1251368521600241664,0.10000000000000000,
1251368522174746624,0.125,
1251368522845786114,0,
1251368528617172992,0.5,
1251368528680292357,-0.25000000000000000,
1251368528868868096,0,
1251368529334374400,0.1590909090909090,
1251368531251417089,0.5,
1251368531926503425,0.18333333333333300,
1251368531574181889,0.2,
1251368535294504961,0.4,
1251368535177060354,-0.05,
1251368536095756288,-0.05000000000000000,
1251368536603193345,-0.1,
1251368540155727874,0.21666666666666700,
1251368540814274565,0,
1251368541611311105,0,
1251368543062568960,0,
1251368544438235136,0.08888888888888890,
1251368545104957446,0,
1251368546271145985,0.2857142857142860,
1251368546946486272,0.06818181818181820,
1251368548481597442,0.6,
1251368549630849024,0.4,
1251368550708719616,0,
1251368553682329602,-0.03571428571428570,
1251368554110177283,0,
1251368555070623746,-0.20277777777777800,
1251368558182924293,0,
1251368558921224195,0.49375000000000000,
1251368559499853831,0,
1251368560213049346,0,
1251368560271769601,0.5,
1251368561383219202,0.75,
1251368561500729345,0,
1251368562834337792,0.06818181818181820,
1251368563224371202,0,
1251368563840913410,0,
1251368564520607744,0.2,
1251368564847771651,-0.5,
1251368565644627968,0,
1251368566231719936,-0.11000000000000000,
1251368567330635777,-0.15000000000000000,
1251368567259516928,-0.25,
1251368567494381574,-0.125,
1251368567825526785,0,
1251368568576450560,0,
1251368569771827205,0.5,
1251368571025805313,0,
1251368576335962112,0.25,
1251368579670441984,0.25,
1251368580131807235,0.25,
1251368580051955714,0,
1251368581188718592,0.875,
1251368583898132482,0.13434343434343400,
1251368584703430656,0.4,
1251368585055723522,0,
1251368585496231938,-0.6,
1251368588432179200,0,
1251368590038556672,0.09166666666666670,
1251368591716302848,0,
1251368592886693888,0.2,
1251368593700409344,0.15,
1251368594983792641,0,
1251368597546586114,-0.625,
1251368600654557185,0.4,
1251368600864124928,-0.24444444444444400,
1251368601090772992,0.2857142857142860,
1251368601514176513,0,
1251368601736679424,0,
1251368604035100675,0.22727272727272700,
1251368606132137985,-0.05000000000000000,
1251368606308286464,0,
1251368608380456961,0.06818181818181820,
1251368608434806784,0.05000000000000000,
1251368609156345859,0,
1251368609278046209,0,
1251368609269657600,0,
1251368610284568582,0.8,
1251368615049179137,0,
1251368617398026240,-0.03333333333333340,
1251368617850990593,0.5,
1251368619851816960,0.19047619047619000,
1251368622083067904,0,
1251368624041816064,-0.17500000000000000,
1251368625816039427,-0.5,
1251368626138959872,0,
1251368627334504450,0.2857142857142860,
1251368627661533184,0.4,
1251368630543056896,0,
1251368631033753600,-0.1,
1251368632526888962,0.10555555555555600,
1251368632782897157,0,
1251368634464653312,0,
1251368636499066881,0,
1251368639778832385,0.1953125,
1251368640789614592,0.225,
1251368642303922178,0,
1251368642287034369,0.5,
1251368643876794374,0.5,
1251368645214814208,0,
1251368646171074560,0,
1251368647337160705,-0.4,
1251368647471304704,0,
1251368648037433345,0,
1251368648373141504,0,
1251368649979383808,0.175,
1251368651111817216,0.25,
1251368654165340163,0.35,
1251368654437941248,0,
1251368655230648320,0.4,
1251368655604105219,0,
1251368656904359937,-0.37777777777777800,
1251368657189388289,0.08333333333333330,
1251368657575243777,-0.24305555555555600,
1251368660431548416,0,
1251368661014597633,0,
1251368661186760705,0,
1251368663954964480,0,
1251368665653448704,0.03333333333333330,
1251368666731630597,0,
1251368666454560768,0.19375,
1251368668145102848,0.22727272727272700,
1251368668249812993,0,
1251368670418239488,0.35714285714285700,
1251368671223713792,-0.4,
1251368672842702852,0.5,
1251368673937367040,0.5,
1251368675547873280,0,
1251368680430039040,0,
1251368684804812806,0,
1251368686071537667,-0.3666666666666670,
1251368687136718849,0.5,
1251368690773135361,0,
1251368692375359488,0.13333333333333300,
1251368692413165572,0,
1251368692526374912,-0.2,
1251368694174740480,0.5,
1251368694237655041,0,
1251368695202447360,-0.3125,
1251368695579934720,0,
1251368697094115330,0,
1251368697710604289,-0.19047619047619000,
1251368699845468161,0.5166666666666670,
1251368699858051072,0,
1251368701464580097,-0.8,
1251368701552541696,0,
1251368701766643719,-0.4,
1251368702060216326,0.5,
1251368702907265025,0,
1251368703620296706,0.15,
1251368703633080321,0.2,
1251368705583439872,0.875,
1251368706300502018,0.11363636363636400,
1251368707407798278,-0.08333333333333330,
1251368707403575296,0,
1251368707303014401,0,
1251368707533619200,0.23333333333333300,
1251368708016128000,-0.125,
1251368708217303042,0.17500000000000000,
1251368709358333959,0.25,
1251368709236588544,0.5,
1251368709576208384,-0.15,
1251368710545141760,0.4,
1251368711736393729,0.5,
1251368713678475265,-0.2,
1251368713963503619,0.40625,
1251368715146289154,0.7,
1251368715289051136,0,
1251368718501732353,0.21111111111111100,
1251368719265206273,0.06818181818181820,
1251368719353294848,-0.1,
1251368719332171776,-0.13333333333333300,
1251368721060261888,-0.16875,
1251368721408577536,0.2857142857142860,
1251368721567944704,0,
1251368721920086016,0,
1251368722322915334,-0.4,
1251368722578714625,0,
1251368724000636928,-0.05555555555555560,
1251368725162233862,0,
1251368725607055361,0.4,
1251368726735097857,0.5208333333333330,
1251368727800680448,0.4,
1251368729985912832,0,
1251368731353034752,0.4,
1251368731420160001,0,
1251368731860627456,0,
1251368732464566272,0.225,
1251368733135663104,0,
1251368733680955397,0,
1251368734146658304,0.1,
1251368734851301377,-0.040000000000000000,
1251368735157260289,0,
1251368740052074497,0,
1251368739980939264,0.25,
1251368741524221952,0,
1251368741721554946,0,
1251368743667728386,0.26111111111111100,
1251368744363925506,0,
1251368744405929985,0,
1251368744590422016,0,
1251368745999626240,0,
1251368746603745281,-0.075,
1251368746976862208,0.4583333333333330,
1251368748684058624,-0.1,
1251368750521040896,0.5,
1251368753859751937,-0.15555555555555600,
1251368754908454912,0,
1251368754895745024,0.13636363636363600,
1251368756250640384,0,
1251368756690841600,0,
1251368517007532034,-0.1125,
1251368757324177409,0.2,
1251368587828301826,-0.15911576704545500,
1251368758674767873,0.375,
1251368761199910913,0.2,
1251368761698942976,0,
1251368763640803330,-0.08333333333333330,
1251368763900846080,0.5,
1251368766132195329,0.2102272727272730,
1251368766371328000,0.4666666666666670,
1251368766815920128,-0.5,
1251368767063351297,0,
1251368768158273537,-0.8000000000000000,
1251368768732831744,0,
1251368769315733505,0,
1251368770897088512,0,
1251368775489859585,0.8,
1251368777729470464,0,
1251368779138740227,0,
1251368780816670720,0.2,
1251368780749570048,0.23541666666666700,
1251368782313865217,0.4,
1251368782754267141,0,
1251368782611861504,0,
1251368783278727177,-0.5,
1251368783609909249,0,
1251368784968978432,0,
1251368786382352384,-0.1,
1251368789318471681,0,
1251368790450814978,0,
1251368791960956928,-0.625,
1251368792258752513,0,
1251368792661213184,0,
1251368794330718209,0.02159090909090910,
1251368796838756353,0,
1251368797086322690,0,
1251368798990422017,0,
1251368799074267137,-0.5,
1251368799523057664,0.5,
1251368799749599232,0.15,
1251368800152219650,-0.5,
1251368800454230018,0,
1251368801020416002,0,
1251368802366795776,0,
1251368803302281218,-0.08333333333333330,
1251368805613346816,0,
1251368807295139842,0,
1251368807509172224,0.096875,
1251368807756529665,-0.4,
1251368808205303808,-0.08333333333333330,
1251368808469729280,0.1875,
1251368809677520901,0,
1251368810319405058,0.5,
1251368813800505344,0.032467532467532500,
1251368814928818176,0,
1251368819219554305,0,
1251368819148247040,0,
1251368820679127045,0.18333333333333300,
1251368821291540480,0.4,
1251368821362798593,0.12333333333333300,
1251368823422251013,0,
1251368827025309697,0.06666666666666670,
1251368828254121984,0,
1251368830598864907,-0.2333333333333330,
1251368830548373504,0.2,
1251368830837940229,0.4166666666666670,
1251368831060111361,0,
1251368832670695424,0,
1251368834369327107,0.08333333333333330,
1251368835996770306,0.10000000000000000,
1251368836160348160,0,
1251368839335440384,0.13636363636363600,
1251368839746473984,0,
1251368840291708928,0.03333333333333330,
1251368841059405830,0,
1251368841533288448,0.02323232323232320,
1251368842040729600,0,
1251368842682564610,0.25,
1251368842913288195,0,
1251368844922216448,0,
1251368847015391234,-0.2,
1251368847640313858,0,
