,Id,Sentiment,Tweet
0,1275646269155876864,0.0,"RT @RevDrBarber: The 1921 Tulsa massacre happened following a flu pandemic, at the end of World War 1, when we had a racist in the White Ho…"
1,1275646269353070592,0.0333333333333333,RT @stupjam: #minmin #SSBU social distancing https://t.co/L8aoZRCQ29
2,1275646269608820737,-0.138888888888889,
3,1275646269583745025,-0.166666666666667,
4,1275646269634027522,0.0,"RT @realDonaldTrump: Tomorrow @SenatorTimScott and the Senate Republicans have a Great Bill, the #JUSTICEAct, up for a vote. Will be great…"
5,1275646269529174028,0.05,
6,1275646269797654530,-0.322222222222222,"RT @SkySportsNews: ""Black Lives Matter is a cry for help, not an attack on white people""

@SkySportsNews' Mike Wedderburn explains why the…"
7,1275646269780897792,0.0,RT @washingtonpost: White House correspondent’s dinner canceled over coronavirus concerns https://t.co/xDIJ4JooMA
8,1275646269856284673,0.0,
9,1275646269583695873,0.0,RT @kimnamjoonpics: taejoon babies confirmed 🐨🐯 https://t.co/ulTtdPbXfE
10,1275646269860589569,0.0,
11,1275646269961244677,-0.6,
12,1275646269998927878,-0.166666666666667,
13,1275646269680234496,0.0,"CM Shri @myogiadityanath Ji orders drive for medical screening of people in state
₹407 Crore deposited in UP COVID… https://t.co/VxAZjXLtWw"
14,1275646270053453830,0.175,
15,1275646270313545729,0.0,
16,1275646270376415238,0.0,
17,1275646270384857088,0.0,"RT @fleshandbrand: What stage of capitalism allows privileged weirdos to intentionally cook themselves in a bubble sauna, while forcing unh…"
18,1275646270443577348,-0.6,
19,1275646270519074819,0.0,
20,1275646270523269131,0.0,
21,1275646270657486849,0.203787878787879,
22,1275646270762291205,-0.357142857142857,
23,1275646271005614084,0.0,
24,1275646271202775042,0.0,
25,1275646271240503297,0.08,
26,1275646271324336128,-0.338095238095238,RT @funder: BREAKING: Trump just confirmed he slowed coronavirus testing because it looked bad for him. Americans got sick and died because…
27,1275646271429267457,0.0,
28,1275646271399788545,-0.0833333333333333,
29,1275646271722868738,0.2,"RT @haeriefaerie: OKAY BITCH ! my Bratz been scissoring since ‘04, it’s about time they came out 😌"
30,1275646271752220672,0.0,RT @TimotheeUpdates: Timothée Chalamet and Eiza Gonzalez vacationing in Mexico in the midst of a global pandemic! https://t.co/JAAlvKAHsJ
31,1275646271672516610,0.0,
32,1275646271819300865,0.25,RT @Kitranada: I love women that ooze confidence and sex appeal. May they forever reign in that power
33,1275646271701823488,0.136363636363636,RT @modooborahae: SBS News reports on #BTS/BH's $1 million donation to Live Nation's Crew Nation fund after they donated $1M to BLM. The fu…
34,1275646271903207427,-0.6,
35,1275646271961866241,0.0,
36,1275646271987081217,-0.357142857142857,
37,1275646271966060545,0.166666666666667,
38,1275646271936770051,0.0,
39,1275646272213585922,0.0,
40,1275646272150659073,-0.1,We can't do this on one vote come on https://t.co/beI1JpT5pp
41,1275646272301654017,-0.125,
42,1275646272318439429,-0.291666666666667,
43,1275646272372908033,-0.0833333333333333,
44,1275646272377171968,-0.127777777777778,"RT @Reuters: President Trump doubled down on calling the coronavirus 'kung flu,' drawing cheers in Phoenix, Arizona over a name widely cons…"
45,1275646272272314368,0.0,RT @sarahcpr: who falls UP stairs? it's like pence was getting closer to god and god was like f u https://t.co/A7M9t4XFXw
46,1275646272477761537,0.155555555555556,
47,1275646272540721154,0.0,
48,1275646272645533698,0.02,@michelschoever2 @Quest4InformOps @gunsandcoffee42 @StevenEmery003 @RandyWeaver19 @alexmjordan @MaryJulianna… https://t.co/knPqoJ1uQP
49,1275646272632995841,0.0,
50,1275646272586817537,-0.4,
51,1275646272674902017,0.25,
52,1275646273773801479,0.7,
53,1275646273828327424,0.25,"RT @nct_dew: he has even be contacting her as friends up to may 2020, where he contacted her first and offered to send her a code for the b…"
54,1275646273979322371,0.4,
55,1275646274189099008,0.4,"RT @Yamiche: President Trump is confirming that he wants coronavirus testing to be slowed. He said, ""By having more tests we have more case…"
56,1275646274201583618,0.0,
57,1275646274235174913,-0.8,
58,1275646274264588289,-0.0705687830687831,
59,1275646274616918018,0.2,
60,1275646274818265089,-0.357142857142857,
61,1275646274981765124,0.0,
62,1275646274990112769,0.313636363636364,
63,1275646274994397184,0.0,RT @atrupar: Trump pushes made-up conspiracy theories to discredit mail-in voting. (The only actual example of mail-in election fraud he's…
64,1275646275053137920,0.4,"RT @ota3566: @cloudyip just recognizing after 2007, we have the Great Recession, Euro crisis, QE, and finally COVID-19, and the day when sb…"
65,1275646274990153731,0.0,
66,1275646275187335168,0.136363636363636,RT @abcnews: Plasma from COVID-19 survivors could help new patients beat coronavirus https://t.co/f9xWrrozrr
67,1275646275220799489,0.0,
68,1275646275132809216,0.0,Guessing Italien! https://t.co/iXV0KU9Wb0
69,1275646274960793604,0.0,
70,1275646275262853123,0.2,
71,1275646275283804163,0.2,
72,1275646275342475265,0.0,
73,1275646275711631363,-0.349107142857143,
74,1275646276198191106,0.425,
75,1275646276214939649,-0.75,
76,1275646276252708866,-0.0625,
77,1275646276273672192,0.0,RT @Indumakalktchi: May the ever victorious Sri #Jagannath dispel such slavish and colonial tendencies still lingering in the minds of our…
78,1275646276281999360,0.222222222222222,"RT @FaheemYounus: Myth:
COVID is losing its potency. Will die down soon (on its own).

Fact:
This claim is based on hope, not data. 

COVID…"
79,1275646276353343494,-0.6,
80,1275646276428861440,-0.0625,
81,1275646276760227847,0.0,
82,1275646276781178881,0.0,
83,1275646276764340233,0.0,
84,1275646276735025154,0.166666666666667,
85,1275646277091569672,0.0681818181818182,
86,1275646277028589572,-0.0777777777777778,
87,1275646277263515649,0.0166666666666667,
88,1275646277292822536,0.5,اسمعوني وقولوا امين الله لا يجعلكم تحسوا بشعور الكسر والجرح.
89,1275646277288681478,-0.075,
90,1275646277322145793,-0.155555555555556,
91,1275646277246767105,0.0896825396825397,
92,1275646277552934912,0.0,"RT @JackPosobiec: BREAKING: Seattle Mayor Durkan caves to CHAZ, proposes $20M cut to police force https://t.co/fPZAO8VHlI"
93,1275646277703925760,0.25,"RT @nct_dew: he has even be contacting her as friends up to may 2020, where he contacted her first and offered to send her a code for the b…"
94,1275646278106525702,0.0,
95,1275646278110756864,-0.144444444444444,RT @kelseybuckles: the plan? stop testing patients for coronavirus to make the number of active cases go down https://t.co/nvnb4tUuRx
96,1275646278081417216,0.492857142857143,Pre-pandemic? YES with NO type of hesitation. Right now? I don't need that type of stress in my life so NAH. I'm go… https://t.co/zoj3agVoDV
97,1275646278093996033,-0.4,"RT @bindupathak00: खोज्न जान्नु पर्छ हरेक ठाँउमा खुशी भेटिन्छ यहाँ 
कालो बादलको बिचमा पनि त चम्किन्छ आशाको बिजुली ।।🙂"
98,1275646278358183936,0.0,Murder or genocide choose one https://t.co/hixJsEPOxf
99,1275646278391803904,0.5,"RT @drdavidsamadi: Dr. Fauci, Americans are not ignoring science.

Many, however, have decided to ignore you.

This is because of the many…"
100,1275646278555361280,0.268181818181818,"RT @KamalaHarris: Today is Primary Day in Kentucky, New York, and Virginia—and your voice matters. If you have an absentee ballot, make sur…"
101,1275646278400163841,0.0,
102,1275646278681198600,0.0,
103,1275646278513364998,0.25,
104,1275646278748327938,0.0,RT @pepi_nim_: 06/24 คนคอมเม้นท์ถามบ่อยมาก เรื่องยองแจเมา ยองแจบอก ถ้าพูดอีกว่าผมเมาอีกที ผมจะแจ้งนะ 55555555555555555555555555555555555555…
105,1275646278811234306,0.0,
106,1275646279050199047,0.0,
107,1275646278953828352,0.0,"RT @Cryosphear: NO evidence that banning smoking helps with Covid-19, in fact, it actually WORSENS it! https://t.co/h485HeAbX3 #BitChute"
108,1275646279054483459,0.166666666666667,
109,1275646279209684993,-0.357142857142857,
110,1275646279230664709,0.0,"@PPTenel13 Tenemos casos por la visita del presidente Alberto. Antes de ese día, había 0 casos activos... Lo postul… https://t.co/0YNUINepVC"
111,1275646279343841281,-1.0,
112,1275646279469727744,0.7,"RT @KevinlyFather: Governor of Texas Greg Abbott: 

It's nothing.

No biggie.

No worries.

Hakuna matata.

Chill, bro.

We're good.

We go…"
113,1275646279410991107,1.0,
114,1275646279654277122,-0.4,
115,1275646279503183873,-0.15625,
116,1275646279624937472,0.0,"RT @DanRather: A rule of thumb: If you're lying about nonexistent voter fraud, if you're limiting polling places, if you're forcing people…"
117,1275646279813562370,0.204166666666667,
118,1275646279872282624,-0.019047619047619,RT @sunandavashisht: I have seen biggest news breaks vanish in 24-48 hours in this age of social media and limited attention span. Yet Sush…
119,1275646279855624192,0.0,
120,1275646279801061378,0.7,RT @mightbecursed: https://t.co/TCwicWYDd2
121,1275646280170188801,-0.0833333333333333,
122,1275646280094679040,0.5,im out of reason to stay. di na jud pwede. after this pandemic or March 2021. di na ko. di na jud. its no longer he… https://t.co/24N1fuOzCi
123,1275646280530878464,-0.125,RT @erictile_: The reason why America isn’t recovering from COVID-19 as quickly as other countries is because we are a country that values…
124,1275646280484651008,-0.125,RT @erictile_: The reason why America isn’t recovering from COVID-19 as quickly as other countries is because we are a country that values…
125,1275646280564441089,0.5,"RT @Flantasma1: Yo, tratando de entrar a la vida fitness: https://t.co/RqZ2E7Yxvr"
126,1275646280639885312,0.0,"RT @donnabrazile: Prior to #COVID, the Republican Party prioritized absentee voting everywhere. Not anymore. Why? 

And why now? 

Get your…"
127,1275646280933523456,-0.233333333333333,
128,1275646281046786048,0.0,"RT @ICMRDELHI: 1,000 COVID-19 testing labs in India: ICMR https://t.co/1c027BsM2y"
129,1275646281134809093,0.0,
130,1275646281059307520,-0.3125,I mean they are hosting the event of course they are liars too https://t.co/eGosZrjhmM
131,1275646281013235716,0.568181818181818,
132,1275646280610598913,-0.29,
133,1275646281390718980,0.25,
134,1275646281562587139,0.0,
135,1275646281440989185,0.0,
136,1275646281772339200,-1.0,RT @_sabanaqvi: The honey they sell is the worst product in market...god help those who buy this. Corona Kit: Baba Ramdev’s Patanjali launc…
137,1275646281898131456,0.0,
138,1275646282028154880,0.0,RT @JustLakThat: Phase 4 is literally the “We’re actually going to ignore COVID-19 from this point on” phase
139,1275646281956954116,-0.2,
140,1275646282078527490,0.0,
141,1275646282116317189,-0.15625,
142,1275646282418343937,0.0,
143,1275646282497961984,0.0,"RT @NEAToday: ""DACA recipients are keeping our children learning and stepping up to the front lines of the pandemic response, this decision…"
144,1275646282569318401,0.0,
145,1275646282585997315,-0.0833333333333333,
146,1275646282930020353,0.2875,
147,1275646283039027205,0.0,
148,1275646282921652230,0.05,
149,1275646283458453506,0.5,
150,1275646283580088322,-0.5,
151,1275646283596935169,0.0,
152,1275646283542401025,0.0,
153,1275646283575934977,0.0828571428571429,
154,1275646283785605121,0.125,RT @callguychen: @Zuriyah_cube אחי אנחנו בישראל אנחנו לא משלמים לתוכנות ציור רק פייראלפקה כי זה חינם
155,1275646283672322048,0.0,"RT @JEONSGOODE: so bts did not only donate $1M to blm, but they also donated $2M to yemen and saved 340,000 kids AND they donated another $…"
156,1275646283915710467,-0.3,
157,1275646284125417474,-0.233333333333333,
158,1275646284448366593,-0.6,
159,1275646284268015619,0.0,
160,1275646284590977026,0.0,
161,1275646284716802052,0.0,
162,1275646284741980160,0.2,RT @TheNayaJ: Y’all need to accept that this has to be a chill summer. It’s a whole ass pandemic like relax.
163,1275646284699926531,-0.2,
164,1275646285211713539,0.0,
165,1275646285320802308,0.0,
166,1275646285333311489,0.128787878787879,熊かと思ったけど確かに猪の方か…デカイ…
167,1275646285274656768,-0.125,RT @erictile_: The reason why America isn’t recovering from COVID-19 as quickly as other countries is because we are a country that values…
168,1275646285362737157,-0.35,
169,1275646285463326720,0.0,"RT @JEONSGOODE: so bts did not only donate $1M to blm, but they also donated $2M to yemen and saved 340,000 kids AND they donated another $…"
170,1275646285610209286,0.2,
171,1275646285501136896,-0.1875,RT @Shubhrastha: Pls remember that no Leftist organisation that romanticised  sufferings of the poor &amp;marginalised came forward with their…
172,1275646285652070406,0.0,
173,1275646286071504897,-0.13,
174,1275646286251937793,-0.139583333333333,
175,1275646286377758720,0.0,"RT @JackPosobiec: BREAKING: Seattle Mayor Durkan caves to CHAZ, proposes $20M cut to police force https://t.co/fPZAO8VHlI"
176,1275646286398738433,0.425,
177,1275646286394466306,0.0,
178,1275646286524567552,0.6,"RT @jacobinmag: In an interview, Noam Chomsky talks about the “unprecedented scope and scale” of the protests against the police murder of…"
179,1275646286469959680,0.5,@Jessicaadxx I invite you to come party in Africa’s partying capital Kampala (no COVID19 death yet). Ugandan men ha… https://t.co/46kfxwJyAh
180,1275646286646124544,0.14375,"@one_by_two Why to shut the company? Hav u bought anything 4m Pantanjali? Trust me their products eg-Honey,  Toothp… https://t.co/D9pCiAmpj4"
181,1275646286683922433,-0.0833333333333333,
182,1275646286725877763,-0.1875,
183,1275646286969126913,0.0,
184,1275646287094956035,0.2,
185,1275646286532874240,0.041666666666666700,Wow! This one simple trick with hand sanitizer makes knock off Chinese KN95 masks FDA approved again! https://t.co/sWHoNAqhUi
186,1275646287145295878,-0.08,
187,1275646287392759809,0.0,
188,1275646287640133632,-0.3,"RT @RiverMakes: tw covid , coronavirus

My roommate had covid for 3 months, tested negative twice , lost 70% of his lung function, and now…"
189,1275646287577300993,0.0,
190,1275646287765999618,0.227272727272727,
191,1275646287912865792,-0.15,"RT @mffisher: Washington’s master builder, Allen Lew, is dead. From building the convention center and Nats Park to rehabbing the city’s de…"
192,1275646287967371264,-0.6,RT @Carlos4PF: My Uncle Gustavo opened a chicken restaurant and because of Covid-19 he is about to lose all his assets. Could you please re…
193,1275646288042889222,-0.0833333333333333,
194,1275646288143548416,-0.0318181818181818,"RT @olgaNYC1211: US reported over 36,000 new coronavirus cases. We are in so much trouble"
